name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
pinsir,99,100,93,85,67,43,94,80,35,100,100,57,100,100,92,75,60,32,100,96,97,83,100,82,98,95,88,48,98,95,66,99,96,50,89,55,48,18,100,94,97,74,97,95,76,97,90,99,91,100,84,98,91,99,79,81,58,55,14,98,87,42,30,62,32,86,75,43,98,100,91,98,75,52,23,4,89,62,99,57,78,41,81,96,53,96,86,90,58,89,52,9,0,0,95,99,97,85,58,95,66,97,29,99,85,100,42,91,74,56,47,12,100,100,44,84,93,92,75,89,88,93,85,96,86,47,0,98,100,69,76,95,99,98,96,94,97,99,48,93,72,44,80,63,78,97,100,96,97,64,87
tauros,82,87,43,82,56,24,60,33,4,100,100,31,100,100,74,58,38,6,96,50,96,54,88,64,84,74,47,5,73,42,23,77,52,7,66,13,51,10,90,38,91,42,47,35,6,82,51,92,74,95,27,87,55,84,30,65,16,33,3,85,41,12,23,57,15,45,18,16,86,67,30,92,28,2,0,0,63,40,84,0,39,4,59,93,54,62,36,59,22,50,6,0,0,0,40,88,72,36,6,76,26,45,7,63,21,15,7,34,40,7,1,0,99,72,16,74,60,66,38,71,13,86,48,61,59,28,2,0,100,17,29,79,82,52,64,73,88,17,5,25,6,12,21,16,31,53,96,82,45,28,41
magikarp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gyarados,96,97,80,100,99,90,99,94,60,100,100,58,100,100,93,77,69,30,100,93,100,94,100,98,76,63,99,80,100,100,92,100,100,55,97,62,83,30,100,96,98,80,93,92,67,99,92,99,99,100,92,99,96,99,85,88,55,74,25,100,98,62,0,63,33,90,75,66,98,95,82,99,94,80,79,65,97,82,100,98,87,64,86,99,87,99,89,98,81,99,81,55,25,6,100,100,98,94,69,97,78,94,41,100,93,99,41,88,85,82,93,79,97,100,43,100,100,94,83,100,100,100,86,95,37,90,31,83,100,0,90,94,100,99,95,100,100,100,100,100,92,88,87,84,68,100,100,99,94,87,85
lapras,83,73,41,99,92,57,91,74,11,100,100,39,100,100,90,78,54,32,99,83,99,93,99,77,93,73,91,67,94,90,72,94,80,51,93,24,56,18,100,99,100,81,58,47,38,95,88,100,97,100,68,98,92,95,40,81,38,68,13,97,78,12,0,45,30,66,38,16,90,70,30,96,62,92,83,59,95,70,98,41,91,54,81,98,86,97,32,95,51,99,67,46,33,14,99,99,86,88,50,91,65,82,43,100,82,22,33,81,81,55,100,81,74,99,44,99,97,88,40,100,97,100,73,62,41,63,24,71,100,10,0,100,97,65,87,92,100,100,93,100,63,87,13,100,57,99,99,97,87,61,74
ditto,21,17,17,31,22,8,15,6,2,17,0,0,0,0,6,1,1,0,30,18,26,21,41,26,24,1,25,2,12,8,4,17,14,0,8,3,4,0,3,1,28,10,11,2,0,36,27,25,25,14,5,17,10,14,6,15,5,1,0,20,10,3,0,1,0,18,9,8,29,18,5,15,7,8,14,5,20,9,10,0,28,3,19,27,13,14,1,18,5,30,3,14,17,14,29,30,22,17,4,15,7,21,3,39,16,8,3,12,21,10,13,6,0,26,9,20,10,14,10,25,0,17,15,7,5,14,5,21,10,6,0,0,33,9,27,36,69,73,54,54,28,13,8,9,2,6,57,56,44,12,8
eevee,67,47,14,59,34,10,29,8,0,96,100,4,97,100,20,45,22,3,78,17,68,13,74,22,73,64,10,0,48,14,0,45,14,1,51,3,24,5,44,13,73,11,24,24,2,41,13,79,39,51,5,54,20,65,2,15,1,15,1,46,9,1,0,25,6,4,2,4,53,24,8,71,9,0,0,0,34,13,67,2,12,0,18,62,13,41,12,34,0,27,0,0,0,0,24,77,28,9,1,35,1,27,0,39,2,3,0,15,8,1,0,0,69,47,2,47,33,19,5,39,2,47,17,14,17,6,1,13,99,0,1,65,0,26,38,49,73,8,1,7,0,3,2,2,0,34,86,57,12,7,27
vaporeon,59,53,7,93,88,56,83,41,2,100,100,11,100,100,66,45,19,2,93,67,96,71,89,48,75,58,65,13,95,79,15,96,74,7,44,3,46,6,94,58,97,43,18,11,6,82,54,99,70,84,34,95,69,91,25,39,8,44,1,90,60,3,0,27,7,48,18,6,76,31,4,97,28,57,52,15,83,59,99,0,50,7,57,92,71,87,40,43,0,91,9,8,1,0,99,95,71,52,4,75,13,23,3,79,29,23,4,49,32,11,76,39,79,83,16,99,74,80,29,65,36,91,36,50,13,52,2,48,100,1,26,78,73,0,72,90,100,92,47,78,14,31,4,29,3,100,97,78,24,10,58
jolteon,61,57,15,84,55,21,61,40,5,100,100,12,100,100,26,63,43,12,95,51,97,69,80,20,96,100,7,3,72,37,1,71,34,0,52,2,29,4,82,33,88,23,38,32,6,59,30,92,53,44,2,81,56,81,37,47,4,23,0,89,53,7,13,47,6,31,11,6,63,40,13,87,22,4,0,0,48,25,88,21,70,32,37,98,66,79,38,27,2,85,48,15,1,0,64,92,52,43,23,56,4,66,15,31,7,23,5,47,14,1,12,3,97,77,14,85,94,65,19,84,60,77,28,44,38,14,4,36,100,5,13,73,62,28,0,49,97,91,51,81,40,25,17,24,22,97,92,71,17,27,53
flareon,97,90,48,88,71,31,49,14,0,100,100,24,100,100,56,67,42,5,89,34,84,41,90,37,96,98,31,4,81,45,4,81,51,2,74,8,52,2,81,34,91,23,98,95,74,76,45,90,79,35,9,85,53,81,17,33,6,36,1,56,18,0,0,49,10,37,18,9,86,75,49,69,15,1,0,0,59,23,82,1,68,20,37,79,38,75,26,61,15,44,3,4,0,0,28,92,53,25,1,51,11,82,9,45,10,30,13,18,17,10,2,0,98,82,7,52,34,37,6,47,4,79,25,48,39,27,6,27,100,0,8,64,51,10,51,0,95,21,0,14,3,6,12,34,16,53,98,66,23,40,37
porygon,55,54,15,61,30,2,27,3,1,99,100,5,100,100,18,43,17,1,72,13,71,22,69,24,66,38,48,4,58,28,3,63,28,2,39,1,24,1,62,21,84,18,43,21,5,44,14,84,53,34,8,61,18,50,14,22,6,13,0,48,12,2,0,8,2,29,16,2,63,42,12,61,15,24,5,0,37,9,38,0,12,1,9,59,22,16,4,65,5,80,26,29,11,0,61,32,6,48,8,32,5,23,0,46,3,0,5,19,39,8,9,2,12,82,1,70,70,24,3,51,7,29,10,1,6,2,3,12,100,0,0,31,23,0,3,5,0,62,20,49,16,4,1,2,6,20,79,55,15,1,20
omanyte,16,18,2,99,96,53,31,3,0,100,100,8,100,100,71,46,19,2,100,88,100,88,98,60,39,1,87,32,81,54,44,79,55,26,53,4,40,7,99,77,100,56,1,0,2,98,71,85,31,39,9,98,91,58,11,43,6,35,4,38,11,0,0,14,0,5,1,0,25,14,3,50,2,64,53,15,94,86,72,1,8,1,70,95,79,67,38,66,1,72,1,1,0,0,97,90,47,25,2,73,16,6,4,70,23,1,10,73,45,7,96,46,83,15,42,23,7,65,27,14,0,47,73,84,1,64,1,83,100,0,0,27,91,8,9,79,38,0,5,32,3,63,21,5,2,100,85,58,22,5,36
omastar,36,38,15,100,99,93,92,53,11,100,100,23,100,100,92,51,43,19,100,100,100,100,100,98,74,47,100,98,99,91,95,99,92,96,87,42,56,25,100,98,100,93,8,6,9,100,99,98,75,83,41,100,99,96,56,87,73,59,24,89,57,19,0,48,12,80,58,33,76,43,8,80,24,96,83,59,100,97,99,6,77,36,98,100,100,93,94,97,52,98,80,33,11,3,100,98,91,90,42,100,90,25,53,95,84,22,43,99,97,76,100,99,98,69,78,81,73,94,73,70,48,86,98,99,43,98,52,95,100,0,7,46,99,49,49,100,80,95,0,88,77,97,57,55,26,100,100,92,67,31,77
kabuto,33,31,8,96,94,52,56,13,0,100,100,8,100,100,64,51,36,6,100,92,100,94,96,78,44,10,95,56,93,58,60,83,57,37,79,13,46,11,100,96,93,59,16,2,2,96,74,83,29,42,16,98,94,71,30,57,26,45,6,51,29,3,0,14,3,22,16,1,55,27,10,53,13,57,53,46,90,88,90,0,33,2,82,99,84,85,66,84,20,92,25,0,2,0,99,98,49,63,18,82,44,31,18,76,34,8,22,85,70,22,96,78,93,18,35,39,35,77,43,33,7,47,77,90,15,67,7,75,100,0,0,46,93,22,19,86,51,68,12,0,32,59,49,17,1,100,92,80,43,15,46
kabutops,62,45,20,100,99,87,93,74,42,100,100,48,100,100,93,73,54,26,100,100,100,99,100,92,59,62,100,94,98,90,88,96,93,79,88,53,69,18,100,96,100,79,31,18,16,100,98,99,75,81,33,100,97,100,83,95,71,73,11,86,75,64,0,39,16,69,48,36,75,49,19,92,52,63,41,9,100,96,100,24,50,15,99,100,99,100,100,86,48,97,88,0,0,0,100,100,90,85,50,97,85,45,74,90,67,25,62,96,93,65,95,87,97,72,73,83,91,97,88,86,75,88,93,99,49,80,28,94,100,8,37,72,100,86,60,97,84,97,23,68,0,90,93,58,30,100,99,97,85,59,75
aerodactyl,89,97,76,97,94,73,89,62,21,100,100,69,97,100,91,86,70,42,96,97,95,99,100,99,86,74,93,60,97,97,81,94,96,73,86,52,69,33,81,91,90,87,86,90,65,98,98,97,97,94,99,94,99,96,84,95,83,72,27,87,69,50,57,82,48,93,72,70,95,93,85,95,51,29,10,1,94,92,94,14,69,20,96,97,94,87,62,88,70,63,6,41,15,0,82,96,95,71,29,92,77,86,74,98,94,70,50,86,87,68,46,3,63,96,61,69,66,82,50,79,50,98,88,88,54,77,56,86,100,12,12,86,93,65,71,92,94,36,2,39,10,0,70,37,46,100,98,100,89,92,84
snorlax,96,100,83,100,96,75,99,90,31,100,100,48,100,100,93,59,45,21,100,96,100,91,98,92,100,100,87,54,100,96,63,96,96,37,81,47,56,17,100,90,99,77,100,99,95,98,95,100,100,98,73,100,93,99,92,94,45,49,3,100,95,54,0,59,44,76,58,24,96,95,84,100,96,21,1,0,96,85,100,55,94,87,89,98,89,98,91,95,43,95,47,0,0,0,87,100,98,60,21,95,69,96,37,96,60,37,51,83,69,62,16,1,79,98,44,100,96,96,73,95,96,100,86,90,90,71,20,79,100,12,82,91,98,52,82,88,99,61,2,45,2,27,0,88,93,100,100,100,95,97,88
articuno,100,100,100,89,75,28,94,77,14,100,100,86,100,100,92,90,83,56,100,95,100,98,100,88,91,81,98,91,100,98,89,100,97,67,99,53,51,2,100,96,100,95,100,100,99,100,98,100,99,100,96,100,98,98,66,100,56,38,2,94,77,38,0,67,39,100,83,54,100,100,100,98,70,92,87,57,84,60,100,71,86,58,98,100,93,100,10,99,70,100,44,97,68,25,97,100,95,87,41,87,59,100,80,100,91,71,48,94,90,77,99,91,99,100,32,98,100,93,57,94,98,100,93,72,47,12,37,84,100,16,0,91,98,71,76,66,98,95,45,83,42,63,11,0,87,100,100,100,100,80,85
zapdos,100,100,95,100,92,70,100,98,61,100,100,82,100,100,97,94,87,51,100,94,100,98,100,88,98,98,51,9,100,96,18,100,99,20,99,56,78,18,98,97,99,94,100,100,96,99,94,100,99,100,90,100,95,100,93,98,86,75,14,100,98,74,56,62,27,98,92,82,100,99,96,99,87,0,0,0,95,74,100,92,79,15,99,100,96,92,76,98,69,95,85,96,68,17,66,100,90,90,72,84,17,99,55,87,39,99,58,88,90,56,0,0,100,100,30,100,100,99,94,100,96,94,90,90,39,83,22,69,100,32,43,98,100,97,78,84,94,98,74,99,70,51,6,13,0,100,100,100,92,65,82
moltres,99,100,93,94,80,46,30,2,0,100,100,48,100,100,93,58,20,5,99,60,98,63,93,54,52,3,46,0,99,75,0,97,76,0,81,1,39,1,96,56,96,26,100,99,94,98,94,98,92,100,65,95,60,86,9,86,20,27,0,57,11,4,6,42,5,86,56,25,99,97,92,62,5,4,0,0,63,33,85,0,57,8,41,97,60,66,13,51,1,61,5,46,15,0,36,98,65,11,0,36,0,98,17,83,20,95,34,25,27,1,0,0,92,99,15,34,10,33,5,35,0,83,72,53,1,22,3,47,100,0,1,94,65,0,3,47,80,0,0,0,0,0,0,0,0,0,91,72,18,6,48
dratini,64,61,13,61,29,2,37,11,0,100,100,8,100,100,7,46,17,2,56,18,57,26,61,11,70,85,20,2,54,21,1,44,18,0,53,1,22,1,56,17,63,8,36,30,7,32,14,67,32,29,1,42,18,34,4,9,1,6,2,45,17,1,0,14,1,15,2,0,55,31,8,63,12,7,2,0,30,9,60,11,24,2,8,31,6,17,2,37,4,44,7,0,0,0,38,48,14,23,10,18,9,53,0,45,11,2,1,22,16,3,4,1,65,51,1,79,84,21,1,45,28,53,12,3,10,10,0,4,100,0,1,43,14,3,8,2,21,15,0,8,1,1,0,0,0,9,0,56,22,4,29
dragonair,85,83,41,87,57,16,53,30,2,100,100,17,99,100,34,45,22,5,77,29,82,34,79,35,87,100,19,1,76,45,2,69,38,2,62,5,35,4,74,32,81,15,66,57,19,48,29,88,41,46,3,63,39,70,13,28,3,22,0,62,24,2,0,27,12,19,10,2,76,54,27,90,32,3,1,0,57,20,79,21,44,10,28,58,25,41,7,34,11,27,1,0,0,0,58,87,51,37,5,35,6,53,2,50,10,22,4,27,19,11,1,0,77,79,1,84,93,43,15,57,53,66,20,15,29,31,4,18,100,1,3,44,43,22,29,34,45,42,8,20,3,0,0,0,0,28,44,0,44,14,45
dragonite,97,95,84,95,89,53,93,77,22,100,100,31,100,100,87,59,34,16,95,84,98,74,95,67,94,91,53,21,94,90,35,96,83,11,79,30,50,8,98,77,98,46,100,98,93,88,75,99,84,99,81,94,78,94,50,62,18,52,9,97,81,17,0,53,15,61,43,23,100,93,86,100,73,24,13,2,89,63,98,65,75,37,65,93,67,40,22,69,34,36,7,0,1,1,89,98,88,62,34,77,22,82,5,93,68,94,15,66,42,21,17,6,89,100,32,98,100,87,55,91,96,92,57,30,45,49,3,55,100,6,13,56,88,76,83,77,85,78,33,57,15,11,5,0,8,82,78,56,0,45,76
mewtwo,96,98,81,98,90,53,97,82,52,100,100,40,100,100,57,86,77,49,100,84,99,90,100,89,99,100,93,54,99,98,73,99,99,56,100,60,76,29,99,93,97,75,97,92,84,93,65,100,100,97,76,97,95,99,86,89,66,60,28,99,90,57,12,61,23,93,83,81,98,93,88,98,82,81,46,20,89,67,100,84,88,73,86,99,87,97,82,97,91,98,84,72,67,43,100,91,65,90,66,92,42,92,24,90,66,96,44,85,90,86,85,34,80,98,30,99,100,89,59,100,96,98,73,49,81,67,36,72,100,13,39,88,93,90,73,60,99,95,69,85,41,8,3,20,35,94,96,86,55,0,77
mew,84,76,34,87,74,49,71,52,9,95,24,29,82,34,54,42,22,5,79,48,88,54,73,58,85,62,62,30,79,71,39,83,68,26,41,20,46,1,67,31,87,42,69,57,29,77,66,72,68,80,38,74,74,77,50,58,34,35,3,74,60,20,41,36,15,52,31,28,75,68,48,89,56,42,25,14,66,45,64,6,83,38,53,82,67,64,17,43,29,79,40,32,23,6,70,85,59,64,22,69,42,57,19,80,42,69,45,48,44,29,33,15,50,71,39,79,60,72,41,79,51,84,43,62,51,49,12,58,90,13,22,60,70,22,45,62,79,64,22,51,23,14,4,13,14,51,69,55,22,22,0
