name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
pinsir,96,97,94,94,89,55,98,97,64,100,100,59,100,100,91,73,69,33,100,100,99,94,99,97,98,96,91,68,100,98,80,100,100,73,93,55,76,16,98,96,97,83,92,87,68,97,95,100,97,100,95,100,96,100,92,93,73,61,29,99,89,60,27,66,47,90,82,67,100,100,97,100,81,75,46,16,98,80,100,70,79,55,97,93,78,95,95,96,64,95,70,21,3,2,98,100,99,93,64,96,73,91,44,99,93,100,68,93,85,67,73,20,98,98,67,99,98,96,88,94,91,100,96,91,90,58,0,93,100,30,43,79,98,90,94,87,99,94,39,83,56,30,58,27,22,63,97,95,82,37,69
tauros,92,83,35,95,83,44,80,51,11,100,100,40,100,100,84,64,49,11,100,70,100,87,100,78,99,95,48,8,89,59,26,97,77,17,76,18,67,15,97,60,92,44,69,49,20,86,63,97,89,96,60,99,72,98,53,77,31,55,5,95,65,4,22,68,19,54,28,14,98,73,67,99,49,3,0,0,89,60,93,12,46,10,70,98,73,83,39,78,25,74,9,0,0,0,50,98,79,56,21,95,38,62,11,68,30,36,23,57,49,17,6,0,99,84,27,91,85,77,46,91,38,95,66,75,72,49,7,0,100,3,12,80,81,42,55,73,88,20,1,10,1,2,9,8,8,50,90,74,34,10,35
magikarp,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gyarados,99,97,90,100,100,94,100,100,93,100,100,57,100,100,100,80,67,46,100,99,100,98,100,100,93,78,100,92,100,100,98,100,100,82,99,71,76,37,100,100,100,93,98,94,78,99,97,100,99,100,100,99,99,100,96,95,77,80,37,100,96,65,0,68,60,100,94,90,100,99,89,100,96,97,92,81,100,98,100,100,91,84,98,100,99,93,98,99,84,92,97,68,32,19,100,100,99,100,90,100,94,97,46,100,94,100,63,99,94,94,98,87,98,100,52,100,99,99,98,100,100,100,94,86,63,85,70,97,100,0,73,94,100,96,85,98,100,100,99,99,84,69,67,59,12,100,100,98,95,71,81
lapras,83,82,58,100,99,71,100,91,34,100,100,49,100,100,92,84,68,42,100,96,100,98,100,93,95,96,99,73,100,95,85,100,89,72,97,43,60,33,99,99,100,90,72,67,52,97,95,100,96,95,83,100,99,96,63,90,60,71,25,96,81,24,0,65,44,92,79,58,97,94,63,97,75,97,95,87,98,91,100,66,92,61,87,100,96,100,51,90,62,100,87,76,53,17,99,100,85,95,70,98,72,81,46,98,89,30,43,93,90,64,98,91,86,100,43,100,99,94,49,94,97,99,96,78,64,66,57,88,100,27,0,86,97,54,66,82,96,99,84,93,58,68,18,92,35,97,100,94,78,49,54
ditto,62,23,23,45,28,19,45,17,3,42,0,4,50,0,17,4,0,0,50,15,39,23,33,19,42,12,44,11,37,22,11,29,19,14,15,15,5,1,23,12,36,32,48,35,10,60,47,47,32,43,25,37,20,37,14,23,15,3,0,34,26,14,0,2,0,29,28,12,48,33,15,37,8,50,36,18,38,20,24,8,74,23,23,31,23,39,6,32,31,64,14,24,22,19,54,45,30,34,16,34,16,48,22,54,39,19,15,45,52,19,32,17,0,32,16,40,22,24,17,35,11,45,33,12,15,13,21,20,82,6,14,0,15,2,12,19,40,57,24,38,18,8,3,0,0,4,41,25,15,9,11
eevee,68,46,11,77,48,11,59,14,0,100,100,19,100,100,26,56,34,6,91,44,92,48,96,44,83,84,12,0,63,21,3,75,23,1,73,3,43,2,84,48,88,21,43,35,28,70,30,96,45,50,9,80,36,73,14,31,5,17,3,69,32,0,0,48,15,28,16,3,73,54,16,87,24,0,0,0,61,21,86,18,27,0,32,66,22,71,22,43,7,58,0,0,0,0,37,93,50,28,7,39,14,45,3,50,21,1,3,43,22,1,4,1,92,69,1,68,58,34,11,61,4,82,30,29,39,11,2,15,100,0,2,76,0,4,24,16,70,5,0,6,0,1,3,0,1,8,73,44,8,3,12
vaporeon,65,54,9,99,91,54,97,71,9,100,100,20,100,100,79,53,38,7,100,86,99,86,95,67,92,67,67,27,93,82,24,97,85,7,67,9,56,5,99,88,97,55,19,18,14,91,66,100,81,91,38,96,78,98,41,53,11,53,8,94,67,9,0,49,12,76,44,20,77,55,22,95,52,76,61,27,92,73,99,27,67,6,74,97,82,90,63,42,3,86,35,14,1,0,97,94,66,81,22,84,38,32,11,91,55,35,13,72,48,17,76,53,84,82,23,98,92,90,49,75,86,96,73,59,27,50,10,58,100,4,45,92,96,0,42,66,97,90,21,50,7,23,6,7,0,92,89,61,19,5,42
jolteon,77,59,13,98,71,25,86,59,14,100,100,35,100,100,32,58,53,26,99,82,100,93,92,50,99,100,21,2,89,46,2,89,67,3,65,7,50,8,88,71,95,46,48,48,20,75,49,97,71,66,17,95,69,96,55,54,9,39,2,92,68,12,15,66,19,45,20,11,86,65,31,98,53,12,1,1,79,43,100,38,89,47,65,97,79,87,64,49,1,92,57,16,5,0,74,99,66,61,38,70,12,68,14,52,11,33,4,68,16,11,23,2,95,91,11,97,97,86,35,89,62,93,38,61,65,28,6,45,100,15,34,88,76,58,0,29,97,87,37,74,32,8,7,8,2,87,89,69,29,8,44
flareon,99,96,62,98,85,39,71,39,2,100,100,37,100,100,71,73,49,14,97,66,96,61,97,65,100,100,45,5,94,69,5,98,69,7,86,20,61,15,96,64,94,43,100,99,75,92,65,96,91,61,16,95,68,94,40,58,16,57,6,74,44,3,0,63,35,69,35,18,100,90,73,89,33,2,0,1,78,56,90,23,77,35,77,86,46,90,46,70,36,76,14,4,0,0,33,96,70,40,6,76,31,93,9,61,14,33,15,58,48,24,13,3,99,92,10,77,68,55,14,71,13,93,53,50,64,49,13,27,100,2,18,81,80,34,71,0,93,14,0,6,2,2,5,8,1,42,94,61,20,18,32
porygon,68,59,26,68,40,4,42,15,0,99,100,6,96,100,18,31,21,2,89,18,89,32,81,43,83,53,41,3,69,38,8,59,39,1,47,1,22,3,76,38,85,23,46,30,15,58,22,90,54,53,9,68,38,65,5,41,12,13,1,47,20,9,0,19,3,42,17,6,84,58,23,67,19,25,11,0,43,10,59,3,20,0,19,69,33,31,8,66,15,79,33,33,10,1,60,31,6,67,12,49,4,31,1,54,10,1,2,29,54,18,28,4,24,80,1,83,79,41,2,54,7,51,28,4,16,3,1,12,100,0,4,60,24,3,3,7,0,44,2,28,5,0,0,0,0,9,46,37,4,1,14
omanyte,19,29,6,100,95,69,52,18,0,100,100,7,100,100,81,57,38,10,100,99,100,96,100,87,49,16,94,44,94,69,56,94,68,29,78,9,41,11,99,92,100,61,4,1,4,100,87,88,44,72,27,100,96,83,19,80,19,40,10,48,17,1,0,24,9,17,9,1,47,22,8,65,10,73,66,16,99,94,96,0,19,2,89,99,88,66,50,71,8,80,9,2,0,0,100,93,57,50,15,93,35,15,6,89,29,6,8,93,60,12,95,63,77,35,43,41,20,85,33,31,2,69,91,77,12,55,6,80,100,0,1,43,95,10,13,85,56,0,2,14,0,34,12,2,0,100,59,50,9,0,14
omastar,54,59,19,100,100,97,96,72,18,100,100,35,100,100,100,61,56,34,100,100,100,100,100,100,85,65,100,97,100,100,98,100,99,96,93,34,56,32,100,100,100,94,10,14,14,100,98,100,90,96,69,100,100,99,75,96,84,59,29,93,71,34,0,46,29,88,76,47,86,65,31,93,53,99,92,87,100,100,100,26,90,46,100,100,100,89,99,97,55,95,89,36,18,9,100,99,92,98,70,100,95,32,67,97,96,26,70,100,98,78,99,98,95,75,74,84,89,100,91,79,58,100,100,98,56,87,61,99,100,1,16,76,100,79,63,99,98,98,0,88,44,93,50,41,6,100,98,84,59,21,68
kabuto,36,30,10,100,97,62,79,42,5,100,100,16,100,100,77,57,46,15,100,97,100,97,99,84,56,35,95,64,96,79,81,97,78,54,88,19,59,15,100,100,94,61,13,16,12,98,85,92,60,67,25,100,91,88,39,78,45,48,15,68,39,6,0,38,12,59,29,11,57,26,16,71,18,80,63,41,100,97,98,6,45,7,86,100,92,87,81,77,33,92,38,8,1,0,97,94,69,86,33,97,54,27,18,88,61,10,29,95,80,22,94,84,97,43,54,62,52,86,58,56,17,69,89,84,28,69,17,90,100,1,7,62,94,50,26,94,72,86,12,0,13,42,32,0,1,96,87,68,24,9,39
kabutops,62,70,36,100,100,90,98,92,65,100,100,51,100,100,97,72,56,30,100,100,100,100,100,97,85,66,98,94,100,99,97,100,97,82,96,57,69,24,100,100,100,91,38,28,22,100,98,98,86,90,49,100,100,100,92,98,87,62,18,98,82,73,0,69,37,83,75,50,77,53,38,100,65,90,69,30,100,99,100,52,70,21,98,100,100,93,100,89,58,97,93,0,0,0,100,99,99,98,80,100,95,41,75,98,83,43,75,97,92,63,100,89,98,76,75,92,93,99,96,88,84,95,97,99,57,81,44,99,100,16,42,82,100,92,68,98,95,100,56,87,0,60,88,35,10,100,90,97,76,36,59
aerodactyl,95,96,94,100,100,92,96,84,49,100,100,76,100,100,99,85,60,47,100,99,100,100,100,98,95,93,94,73,100,99,90,99,100,85,95,55,76,36,100,100,97,84,93,84,70,99,100,100,99,100,100,100,98,100,97,97,91,69,39,95,83,64,70,86,51,95,86,84,99,98,94,96,78,60,29,0,100,100,100,44,86,45,99,100,99,93,80,98,79,87,22,40,12,2,90,98,99,80,50,98,89,91,70,99,96,91,68,97,90,79,75,19,90,100,82,85,88,92,76,94,78,99,100,94,73,86,68,98,100,27,28,91,98,74,91,97,100,64,7,57,40,0,66,32,32,100,100,96,83,70,70
snorlax,100,97,90,100,97,86,100,100,47,100,100,46,100,100,99,54,44,32,100,98,99,98,99,92,100,100,93,56,100,94,63,100,97,36,82,54,54,10,99,95,99,78,100,99,93,100,96,100,99,99,83,100,92,99,93,91,66,42,14,100,97,58,0,71,35,83,67,38,98,95,96,100,99,45,11,0,99,93,100,97,96,87,92,99,94,94,97,94,61,95,75,0,0,0,97,100,99,82,39,97,84,88,32,96,71,40,57,91,79,69,49,6,97,100,47,100,97,96,82,98,100,100,91,95,90,63,40,91,100,33,78,93,97,78,93,95,100,87,31,68,9,33,0,61,65,100,98,97,84,91,64
articuno,100,100,100,100,94,65,100,98,50,100,100,72,100,100,100,91,81,57,100,100,100,98,100,100,98,96,99,100,100,100,97,100,100,90,100,70,63,13,99,100,100,96,100,100,100,100,100,100,100,100,98,100,99,100,95,100,97,66,8,100,92,67,0,69,45,100,100,91,100,100,100,100,88,98,96,77,97,83,100,83,93,66,100,100,99,100,30,100,77,100,70,95,76,28,100,100,99,98,81,99,86,100,88,100,100,93,79,100,99,92,100,92,100,100,51,100,100,99,92,98,100,100,98,72,70,35,73,92,100,41,8,100,100,93,92,92,100,98,59,100,65,67,39,0,65,100,100,100,99,58,66
zapdos,100,100,99,100,99,82,100,100,91,100,100,89,100,100,99,93,88,66,100,100,100,100,100,100,100,100,69,17,100,100,43,100,100,34,100,58,76,31,100,100,100,100,100,99,97,99,98,100,100,100,93,100,100,100,100,100,97,82,50,100,100,91,53,72,55,100,98,96,100,100,99,100,99,3,1,0,100,91,100,98,96,52,99,100,100,96,97,100,90,97,95,99,89,28,73,100,99,100,94,99,44,100,66,90,66,100,90,99,99,88,9,0,100,100,58,100,100,100,100,100,100,100,100,90,73,96,78,92,100,88,65,100,99,100,98,99,100,100,94,99,90,65,33,35,0,100,100,100,91,53,80
moltres,100,100,97,100,88,42,62,10,0,100,100,50,100,100,99,66,37,7,100,85,100,88,100,78,74,31,76,0,100,93,7,100,96,7,85,10,45,5,94,78,99,59,100,100,99,100,98,100,97,100,86,100,84,97,42,98,48,46,0,70,33,13,7,44,17,97,79,68,100,100,99,90,12,6,0,0,92,66,91,0,70,20,73,99,69,58,25,67,1,81,18,70,31,1,64,97,78,40,2,57,4,99,28,91,49,100,53,68,57,12,1,0,94,100,18,61,42,65,17,62,2,97,81,72,5,46,37,50,100,0,3,96,90,8,13,58,91,0,0,4,0,0,0,0,0,0,85,60,9,5,31
dratini,83,63,29,71,35,3,59,30,3,100,100,10,100,100,8,49,27,2,77,17,82,36,71,31,68,88,37,1,67,26,1,64,25,1,67,2,35,1,65,52,70,16,53,42,14,57,28,82,37,48,6,63,22,52,11,24,4,14,2,50,28,1,0,23,11,29,14,1,82,44,13,76,14,11,0,0,51,20,74,13,42,6,19,45,15,20,7,53,9,56,17,1,0,0,46,73,27,51,16,37,6,65,1,66,18,5,2,39,16,7,18,0,74,71,0,87,88,39,9,63,34,56,25,6,25,13,3,10,100,0,0,59,23,11,11,6,54,41,2,13,10,0,2,0,0,15,0,33,5,0,17
dragonair,85,78,40,87,64,22,70,42,4,100,100,13,97,100,39,54,38,6,91,44,90,48,82,45,92,99,27,6,71,50,2,80,64,2,70,12,49,10,77,56,77,26,64,52,33,66,35,91,60,57,13,76,41,78,25,38,6,29,2,68,44,2,0,27,15,31,21,10,82,67,39,89,48,9,1,0,72,32,93,26,48,15,48,72,26,37,15,56,14,37,5,1,0,0,72,94,70,55,11,45,15,60,3,60,24,24,6,53,29,10,9,1,88,81,3,93,93,63,24,73,46,88,42,17,49,19,5,26,100,2,6,75,55,39,31,39,63,50,16,32,3,1,3,0,0,40,67,0,16,4,33
dragonite,97,90,83,99,94,51,98,85,43,100,100,47,100,100,95,55,49,20,98,95,99,86,96,79,100,98,62,20,98,88,52,98,90,20,87,29,62,12,93,94,97,54,100,97,90,98,72,99,88,100,84,98,76,99,68,80,37,49,8,97,86,41,0,44,32,72,57,46,99,98,86,99,84,38,29,8,93,81,100,80,73,24,85,99,82,48,34,70,36,64,17,3,4,1,93,98,88,84,53,76,47,78,12,91,71,96,36,81,63,42,35,5,96,96,23,100,98,86,71,91,95,95,76,51,64,57,18,66,100,5,22,85,91,81,71,80,96,91,41,76,24,12,16,1,9,91,95,84,0,33,45
mewtwo,98,95,92,100,98,64,100,90,62,100,100,49,100,100,70,85,76,49,100,97,100,98,99,93,100,100,97,74,99,100,80,100,99,75,98,77,58,27,100,97,99,79,98,97,84,97,78,100,98,99,84,100,95,99,90,97,74,74,34,99,93,73,14,55,35,96,90,85,99,96,91,100,96,93,76,38,100,94,99,92,94,76,92,100,96,98,90,99,93,96,95,77,78,44,100,97,77,98,80,100,64,94,33,97,72,94,66,92,95,92,95,56,100,100,39,100,100,94,81,100,98,100,90,55,84,62,63,90,100,29,51,91,97,95,92,82,99,100,79,91,64,26,9,42,47,95,100,96,67,0,61
mew,79,72,44,93,84,58,89,78,38,97,38,26,94,37,67,52,25,11,92,81,86,74,83,73,94,82,66,48,91,75,49,84,86,49,51,29,41,4,79,51,87,65,83,71,56,87,70,83,64,86,58,90,75,81,65,76,51,40,8,80,73,42,42,41,14,74,66,58,84,78,64,89,61,53,46,35,81,68,82,36,84,63,64,89,75,67,33,54,41,83,65,40,25,18,72,83,63,84,49,84,59,67,38,73,57,84,69,54,74,50,47,32,64,78,39,84,70,85,62,93,68,82,64,73,73,50,31,65,99,18,46,68,84,45,55,67,84,84,32,60,39,25,22,34,18,69,80,65,55,37,0
