name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
pinsir,63,77,32,62,52,23,57,39,5,100,100,33,94,100,38,69,47,8,94,59,77,47,87,54,73,53,33,12,75,62,12,82,65,15,79,21,49,6,79,56,66,34,63,40,33,65,43,84,53,84,32,78,40,69,29,45,33,41,4,69,37,9,31,54,21,48,34,15,73,65,34,76,35,6,6,1,60,16,83,10,34,14,55,55,14,64,37,64,23,48,6,1,0,0,50,81,56,42,28,64,14,43,4,76,44,69,10,56,24,18,9,4,92,65,7,68,59,57,30,60,15,74,46,46,44,25,0,100,100,86,89,99,100,100,100,100,99,100,90,100,99,82,93,85,95,97,100,100,97,89,99
tauros,38,32,6,50,23,8,18,5,0,100,100,15,93,100,19,56,36,2,81,18,85,28,76,25,60,41,8,0,33,10,0,51,24,0,60,1,33,4,54,25,61,10,14,8,4,45,20,56,28,70,4,74,10,44,2,34,3,16,1,42,9,2,22,40,7,9,3,3,36,19,11,62,9,0,0,0,44,8,41,1,3,1,29,46,7,25,10,30,5,17,1,0,0,0,2,57,19,13,3,23,2,11,1,23,7,10,1,18,6,2,1,0,96,23,1,39,12,23,10,43,0,61,29,31,28,13,0,0,100,72,78,99,100,98,97,100,98,100,44,89,53,62,65,73,88,100,100,100,96,59,91
magikarp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,1,0,0,3,0,0,0,0,0,0,0,0,0,13,6,0,0,39
gyarados,70,68,25,94,81,32,87,57,12,100,100,39,100,100,48,84,69,13,93,70,97,53,94,77,45,23,75,43,89,75,39,94,76,14,85,28,83,24,85,66,84,38,49,50,21,77,47,93,68,85,72,79,50,79,23,58,14,71,8,66,40,9,0,46,26,59,46,22,77,58,33,87,57,53,54,43,70,52,85,32,54,25,69,82,40,61,37,85,36,83,36,36,8,1,86,88,61,72,35,63,24,46,7,86,73,51,25,73,60,33,68,33,90,81,4,97,98,80,45,85,70,85,48,31,22,46,14,28,100,0,96,99,100,100,100,100,100,100,100,99,100,91,95,87,89,100,100,100,99,96,97
lapras,52,35,8,71,41,18,64,27,6,100,100,24,97,100,29,77,59,21,87,37,79,54,83,43,60,42,76,28,69,54,25,74,38,9,64,14,39,17,81,59,82,35,36,28,18,69,39,80,47,62,24,72,38,66,10,25,8,45,12,45,21,6,0,48,21,32,13,10,61,51,20,56,22,60,63,32,63,33,69,12,52,12,52,66,31,52,9,67,26,93,14,20,6,1,92,65,28,65,16,42,15,47,15,85,58,2,7,50,45,22,84,60,77,61,6,92,76,24,11,59,24,71,41,12,29,21,11,22,100,4,0,100,98,98,97,99,100,100,100,99,91,94,73,100,82,100,100,98,95,91,97
ditto,5,2,2,2,0,1,2,0,0,2,0,0,0,0,4,0,0,0,2,2,13,1,6,1,3,0,0,0,0,0,0,1,0,0,3,1,2,0,5,2,6,3,2,0,0,19,10,8,11,8,1,2,1,0,0,4,2,0,0,2,4,1,0,1,0,3,1,0,13,4,1,0,0,4,2,1,4,2,0,0,4,0,11,2,1,13,3,9,6,7,0,2,8,4,3,5,2,1,1,3,2,6,1,11,6,5,0,1,8,0,2,0,0,4,0,7,0,0,2,2,0,4,10,1,2,3,1,1,0,1,0,0,78,76,75,73,86,98,47,65,55,58,42,44,49,92,75,81,67,49,46
eevee,15,5,3,12,2,0,4,0,0,45,100,2,63,100,4,17,4,0,21,1,34,8,34,4,10,17,1,0,3,2,0,8,4,0,18,0,5,0,13,8,15,1,6,2,2,13,1,22,3,6,1,8,0,13,0,4,0,0,0,3,0,0,0,16,7,2,3,1,14,5,0,13,0,0,0,0,7,2,10,0,0,0,6,5,2,3,2,8,0,2,0,0,0,0,0,12,3,5,1,3,0,5,0,8,7,5,0,3,2,0,0,0,34,9,0,9,3,2,0,4,0,12,17,1,6,1,0,0,73,0,1,17,0,85,72,79,97,93,13,48,15,24,31,19,20,82,98,92,70,44,74
vaporeon,15,9,2,57,16,3,18,2,0,99,100,1,75,100,5,42,8,1,49,8,60,18,46,9,24,17,20,0,30,13,1,46,12,0,36,1,30,3,39,24,59,1,3,2,2,30,7,54,13,24,4,30,10,30,3,5,0,21,0,25,9,0,0,21,5,8,4,0,26,6,1,38,0,27,20,8,36,11,48,3,8,0,18,26,2,21,5,12,0,41,1,1,0,0,59,46,7,11,3,7,1,1,1,40,10,4,0,20,2,2,27,10,75,18,1,67,42,13,2,24,3,34,23,1,1,10,0,2,99,0,2,24,14,0,98,96,100,99,88,92,49,57,37,75,32,100,99,98,84,70,92
jolteon,13,4,2,34,7,3,14,8,0,91,100,13,75,100,4,61,35,5,55,20,77,36,33,7,52,77,0,0,16,4,0,32,5,0,15,0,18,0,29,20,50,11,3,2,3,27,13,27,13,24,3,44,17,48,9,11,1,5,0,43,12,1,12,37,6,4,1,1,24,7,2,36,7,1,0,0,25,14,45,8,25,6,36,40,6,23,8,7,0,31,14,2,0,0,7,48,15,28,15,9,1,13,3,2,1,4,0,20,3,1,5,0,90,23,1,42,51,27,8,38,7,35,19,14,12,4,0,3,100,0,3,25,25,2,0,87,100,95,86,92,72,54,50,79,91,99,99,95,82,62,82
flareon,68,41,8,48,6,2,11,3,0,95,100,11,98,100,21,65,25,0,36,10,47,21,76,12,54,53,6,1,34,13,0,52,21,0,45,9,44,1,43,15,54,8,45,34,12,48,29,66,27,15,5,28,11,42,3,16,1,24,1,18,3,0,0,35,4,10,2,0,69,43,6,39,2,0,0,0,22,10,27,2,25,1,29,29,1,35,5,35,5,19,2,0,0,0,2,65,9,18,1,16,2,49,1,17,3,5,0,14,7,3,0,0,94,40,0,39,11,6,1,23,0,44,26,9,11,10,0,0,100,0,1,27,19,4,13,0,100,97,36,81,28,43,40,79,59,98,99,93,81,79,80
porygon,14,9,1,16,1,0,4,1,0,90,100,0,80,100,1,20,5,0,34,4,41,4,34,6,17,5,12,0,22,10,2,24,17,0,17,0,4,0,25,8,28,7,7,6,2,22,1,33,10,10,0,15,1,7,0,7,1,0,0,7,0,0,0,3,1,13,3,0,42,11,6,12,2,11,3,0,11,0,16,0,2,0,3,15,0,1,0,31,1,45,6,8,0,1,7,1,0,28,3,3,0,9,0,13,2,2,0,2,27,2,5,0,5,22,0,40,18,3,1,18,0,6,5,0,2,0,1,2,97,0,0,14,3,0,0,0,0,93,46,72,55,40,17,14,31,76,89,80,54,25,71
omanyte,7,4,0,77,34,3,1,0,0,100,100,1,84,100,8,41,14,0,87,19,81,28,55,7,9,3,22,1,20,7,0,34,12,0,20,0,23,0,69,24,48,6,3,0,0,41,19,22,10,22,2,66,16,15,0,11,0,16,0,5,0,0,0,13,1,2,2,0,13,7,1,15,2,44,25,4,39,19,12,0,3,0,12,43,7,9,1,14,0,9,0,0,0,0,77,25,3,6,0,9,0,1,0,39,3,3,1,17,3,0,71,10,69,12,0,9,0,10,1,6,0,22,15,1,2,9,0,0,100,0,0,2,7,1,5,3,7,0,31,58,30,86,53,49,19,100,91,96,80,41,84
omastar,20,9,3,92,79,42,38,5,0,100,100,8,98,100,52,59,54,20,99,83,100,85,96,69,48,18,78,41,85,36,37,77,49,34,79,8,49,28,97,85,83,35,12,3,5,81,45,70,28,48,34,97,73,59,9,44,19,57,19,29,14,0,0,18,3,40,17,8,42,32,8,50,6,73,67,47,81,67,59,1,38,8,67,92,46,50,17,66,21,79,12,13,4,3,96,72,33,64,20,60,15,24,3,76,41,6,11,80,56,18,82,79,95,30,8,33,18,43,14,31,5,48,72,27,15,60,10,56,100,0,0,53,87,12,14,63,54,69,0,99,85,99,89,83,68,100,100,99,97,76,91
kabuto,15,13,1,75,35,8,27,0,0,100,100,5,96,100,16,59,29,3,88,36,80,46,76,20,31,9,58,4,50,12,6,57,27,4,61,4,37,5,88,65,56,10,5,8,1,42,18,52,20,39,12,81,26,43,7,32,5,15,2,14,4,0,0,19,5,18,6,4,34,24,3,33,3,36,33,24,56,22,43,0,8,0,23,56,18,28,17,43,5,64,4,2,1,0,90,58,13,46,3,25,3,19,0,52,15,6,3,44,14,0,71,38,93,15,0,17,15,22,6,22,1,34,28,14,8,21,0,11,100,1,1,35,52,8,8,19,28,42,1,0,62,90,76,56,19,100,97,94,81,38,84
kabutops,45,35,5,87,72,29,72,45,3,100,100,22,97,100,41,69,59,14,99,88,98,75,95,58,53,15,62,18,69,58,39,78,55,8,82,22,62,20,97,89,79,34,22,14,9,79,45,67,35,39,23,91,78,84,31,63,9,54,1,52,26,8,0,35,11,24,16,4,48,35,22,76,23,52,23,6,79,46,87,4,19,1,79,89,43,80,68,62,25,80,19,0,0,0,91,79,46,69,48,64,24,32,5,58,20,14,21,73,39,15,74,37,97,38,14,57,40,78,54,51,13,53,67,52,16,32,1,47,100,0,9,45,85,51,28,71,45,70,15,38,0,98,94,77,52,100,99,99,98,74,97
aerodactyl,53,43,25,67,45,33,33,13,1,80,91,41,74,95,55,58,44,19,81,41,69,58,66,59,53,30,32,6,60,43,16,65,46,12,55,15,53,22,41,37,70,32,44,37,32,65,53,67,56,74,61,62,47,60,21,69,33,40,16,58,23,10,43,55,27,36,23,21,67,51,37,56,28,4,1,1,59,45,42,2,18,3,48,74,29,24,15,46,12,35,4,13,1,1,19,58,38,49,13,48,24,40,14,64,54,28,24,38,31,16,6,3,69,50,8,44,24,36,32,64,17,52,69,35,14,29,16,25,88,5,4,32,53,27,31,43,43,12,1,10,1,0,96,77,92,100,100,100,100,97,98
snorlax,59,60,42,75,55,23,66,42,6,97,100,18,94,100,38,49,32,9,82,60,82,60,86,54,91,93,45,19,62,51,23,63,58,6,63,23,42,7,80,66,74,39,67,53,38,67,51,74,71,72,26,69,53,68,50,49,14,34,4,68,46,5,0,51,25,29,9,6,66,47,28,92,61,6,2,0,66,44,86,59,53,40,50,67,39,67,58,81,26,59,25,0,0,0,64,78,56,33,8,60,33,46,5,49,21,14,9,59,30,19,17,0,73,74,16,93,92,44,23,75,66,91,55,32,59,32,6,33,100,4,26,54,59,45,48,57,79,43,6,24,5,4,0,88,100,100,100,100,95,100,94
articuno,99,99,86,54,41,5,62,35,12,100,100,80,100,100,54,89,85,40,99,66,99,71,95,68,62,42,71,59,91,62,41,92,79,30,90,23,32,0,87,76,95,55,97,97,75,95,89,99,79,94,71,85,47,81,27,88,14,22,2,57,18,14,0,52,31,84,40,25,99,94,93,79,17,72,71,46,36,17,80,25,56,21,80,94,48,50,0,87,36,89,2,77,18,6,89,87,50,58,27,43,18,96,40,95,93,24,14,70,55,36,86,53,97,96,4,87,82,59,21,62,19,75,71,1,21,4,15,27,100,13,0,56,81,25,21,21,86,51,17,44,23,23,12,0,89,100,100,100,100,100,97
zapdos,92,89,57,92,50,24,90,66,14,100,100,71,100,100,71,96,81,22,99,70,99,80,95,69,81,50,8,0,97,78,2,98,74,3,80,22,76,10,92,70,92,86,88,72,62,82,87,95,88,95,36,99,47,100,56,87,49,60,2,89,74,36,54,43,18,77,51,32,95,86,73,98,40,0,0,0,67,27,95,49,18,0,84,98,51,55,35,93,21,82,53,68,41,1,4,85,49,82,56,19,0,79,18,59,41,85,32,64,53,24,1,0,97,92,1,92,99,94,62,93,53,80,78,49,8,33,5,12,100,11,18,51,79,68,9,41,69,81,32,81,48,8,0,11,0,100,100,100,100,96,97
moltres,91,79,35,56,17,0,4,0,0,100,100,34,99,100,48,62,28,0,83,13,79,16,67,13,12,1,10,0,47,6,0,62,19,0,38,0,44,1,45,16,73,8,83,62,29,86,66,84,63,82,18,46,8,25,1,55,4,9,0,19,0,0,1,25,2,49,21,1,93,72,40,34,1,0,0,0,20,4,24,0,17,2,21,50,1,7,0,19,0,8,0,23,2,0,0,47,12,9,0,1,0,67,2,42,22,55,7,5,4,0,1,0,90,82,0,14,2,9,1,9,0,28,38,1,0,3,3,0,100,0,0,8,15,0,1,2,24,0,0,0,0,0,0,0,0,0,100,100,99,64,94
dratini,22,9,1,21,1,2,5,1,0,64,100,2,66,100,1,13,5,0,29,3,33,8,19,0,18,16,6,0,13,1,0,8,5,0,31,0,9,1,23,9,11,1,4,8,0,15,2,25,5,6,1,16,5,9,0,5,2,3,0,13,1,0,0,9,4,8,1,1,32,13,1,12,0,1,0,0,13,4,16,5,2,0,1,3,0,3,1,21,0,29,4,0,0,0,2,20,2,21,4,4,2,14,0,16,5,1,0,7,9,2,1,0,46,19,0,44,29,6,0,11,2,13,19,0,2,0,0,0,87,0,0,25,2,1,1,1,11,9,0,3,1,0,0,0,0,0,0,89,66,23,64
dragonair,32,24,4,28,2,0,15,6,0,81,100,3,71,100,4,36,7,0,22,1,37,9,38,3,21,35,2,0,13,4,0,26,11,0,26,2,33,0,21,11,30,1,8,4,4,16,6,33,5,15,0,14,2,11,3,5,1,11,1,15,3,0,0,9,8,3,4,0,31,13,7,39,1,1,0,0,15,4,22,4,7,0,15,9,1,10,2,19,4,8,0,0,0,0,5,34,3,9,1,5,1,15,1,10,4,5,0,9,1,2,0,0,63,19,0,32,22,13,1,21,3,22,10,1,7,0,0,0,94,0,2,19,8,2,5,7,20,4,1,6,1,0,0,0,0,0,11,0,71,47,79
dragonite,63,48,13,61,21,4,46,20,5,96,100,19,78,100,17,53,39,1,69,27,67,32,56,26,48,40,6,2,45,29,4,51,38,0,64,6,42,2,50,31,55,12,56,36,12,41,18,59,29,58,28,45,20,52,6,24,2,23,3,44,21,2,0,29,8,26,9,6,64,40,16,73,13,5,1,1,34,22,62,10,16,0,28,50,5,13,13,34,8,18,3,0,1,0,28,59,22,28,12,24,2,34,0,51,40,21,10,29,11,4,4,0,80,44,0,64,64,36,15,44,13,45,34,8,18,13,3,4,100,1,5,33,30,16,18,19,46,20,3,19,2,0,4,0,0,1,34,29,0,78,92
mewtwo,77,57,37,72,43,5,76,48,8,99,98,31,99,99,22,91,67,30,92,55,91,68,87,56,85,75,70,30,91,73,36,89,79,26,76,28,51,15,70,61,84,38,72,51,53,62,29,89,77,81,41,82,43,82,56,64,28,49,14,69,51,17,11,54,23,59,33,33,89,67,46,78,57,53,32,17,59,33,75,30,48,13,51,80,47,54,18,90,44,92,68,38,35,18,80,52,24,86,51,53,16,48,2,71,31,38,18,54,66,53,51,10,85,85,5,96,96,49,24,78,30,69,60,7,46,25,11,41,100,4,9,51,55,30,38,21,75,59,24,62,26,1,0,0,4,36,77,53,22,0,97
mew,39,25,12,43,26,13,29,7,1,62,24,19,49,33,17,41,25,2,63,24,73,23,52,28,56,37,11,4,35,18,5,43,37,4,38,9,32,3,46,16,49,10,27,12,4,34,16,41,27,62,6,57,20,50,14,28,17,18,2,43,16,2,52,25,13,22,8,4,42,28,15,49,7,8,1,3,36,14,30,1,14,5,29,41,16,28,9,24,9,33,1,13,6,1,22,32,25,26,9,30,5,22,0,27,17,38,7,13,20,4,6,3,49,24,2,41,25,29,10,38,2,57,31,34,14,19,1,8,60,2,2,33,25,8,15,17,27,13,8,15,3,1,2,1,0,3,35,20,8,2,0
