name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
pinsir,99,100,99,96,79,60,96,89,50,100,100,59,100,100,94,65,67,38,100,94,100,92,100,96,98,99,89,67,100,98,76,100,99,67,93,58,64,16,100,97,98,80,98,98,86,99,96,100,97,99,91,100,94,99,91,92,66,58,24,100,88,47,33,67,43,87,76,59,100,100,93,99,76,62,37,17,95,79,100,62,84,50,91,95,70,99,98,90,64,95,62,10,0,2,98,100,97,88,58,99,70,99,40,99,92,100,57,94,91,66,52,16,96,100,57,93,100,98,85,93,92,99,90,99,90,63,0,95,100,52,61,87,98,97,100,97,100,98,36,87,78,46,65,54,34,82,98,98,88,36,76
tauros,91,90,55,88,65,40,69,37,7,100,100,31,100,100,64,62,37,7,95,58,97,69,96,56,99,95,42,10,74,50,26,84,53,10,75,18,46,5,91,44,94,43,60,36,7,83,46,96,77,98,43,93,68,89,39,74,30,53,3,86,49,8,30,65,15,39,26,8,94,72,41,90,41,1,0,0,79,49,79,2,38,8,65,94,63,68,36,59,16,60,9,0,0,0,40,97,69,28,10,75,31,62,11,66,21,23,21,39,38,19,1,0,99,75,16,75,84,69,30,82,23,91,45,79,55,37,5,0,100,12,20,70,76,39,55,71,80,15,4,13,3,4,6,12,17,54,88,76,37,15,43
magikarp,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gyarados,100,100,88,100,100,89,100,97,72,100,100,62,100,100,100,79,73,32,100,96,100,99,100,99,88,77,97,87,100,99,96,100,100,69,100,67,76,33,100,99,99,81,97,95,79,99,95,99,99,100,99,100,97,100,92,97,72,77,22,98,100,65,0,60,42,98,92,82,100,99,92,100,97,96,89,81,100,94,99,100,95,76,94,100,100,100,100,99,86,100,91,54,36,14,100,100,97,100,83,98,81,98,60,100,100,99,52,93,95,84,90,79,98,99,44,100,100,99,91,100,100,100,90,92,51,92,48,88,100,0,83,94,100,99,93,100,100,100,95,100,85,78,82,70,45,100,100,97,86,85,83
lapras,86,81,48,99,95,72,95,77,10,100,100,42,100,100,96,85,55,38,100,90,100,96,100,85,97,81,98,84,98,97,81,99,93,65,92,34,53,19,100,97,99,85,72,64,34,99,87,100,98,99,83,100,92,98,65,91,47,60,19,100,83,13,0,54,36,88,62,49,90,84,58,99,65,96,92,72,95,86,100,35,95,62,89,100,99,93,26,95,56,100,81,71,40,13,100,99,87,90,51,97,65,85,36,98,91,16,38,87,90,73,98,90,65,99,47,100,99,89,60,95,99,100,88,87,59,66,39,80,100,17,0,97,97,51,78,89,100,100,91,98,65,71,14,98,48,100,98,95,84,53,73
ditto,39,30,16,44,34,14,26,8,1,28,0,3,0,0,6,0,0,0,35,15,34,24,37,21,37,1,35,13,31,14,3,24,12,5,5,4,2,0,7,2,29,17,22,8,2,45,26,24,28,30,9,28,11,18,7,14,6,2,0,21,13,6,0,0,1,16,7,3,36,18,7,26,5,35,12,7,29,18,10,0,49,16,12,37,25,16,2,18,14,43,5,28,15,18,40,33,28,23,3,22,10,26,7,35,23,13,9,19,38,6,20,9,0,23,15,38,11,21,9,30,1,30,20,6,13,13,13,30,7,6,3,0,25,11,21,31,51,61,22,49,23,8,6,2,1,6,46,32,31,13,8
eevee,70,64,15,69,37,16,47,11,0,99,100,19,100,100,27,53,37,4,82,32,82,26,84,34,76,76,12,0,60,19,4,55,21,4,62,4,26,3,69,27,78,12,31,33,10,65,17,94,58,60,5,68,27,71,6,24,2,12,0,55,22,0,0,38,12,12,7,1,76,49,10,78,25,0,0,0,43,13,73,3,19,1,19,59,21,52,6,38,4,37,0,0,0,0,37,85,37,9,0,45,11,35,1,50,11,3,1,27,6,0,1,0,76,53,3,58,45,23,6,49,1,73,20,29,26,10,2,21,100,0,3,72,0,12,27,36,76,2,0,0,0,0,4,2,0,16,77,53,12,5,20
vaporeon,58,57,10,98,93,59,86,62,2,100,99,17,100,100,69,48,23,5,98,68,99,76,98,61,84,66,80,24,100,81,18,99,87,16,39,4,42,6,96,59,100,52,14,15,9,89,65,99,80,94,46,95,77,93,42,59,11,42,2,97,80,7,0,39,7,56,27,14,77,53,14,96,52,71,52,15,86,74,100,1,61,6,58,98,87,90,49,40,1,91,26,9,1,0,99,99,86,67,18,75,18,29,4,95,41,34,7,66,43,10,77,49,73,97,24,98,59,84,34,64,50,95,63,60,15,61,3,61,100,1,30,68,87,0,57,82,99,91,37,76,6,24,3,18,2,97,92,77,29,9,43
jolteon,77,65,20,88,71,32,70,46,7,100,100,35,100,100,34,64,45,14,96,55,100,79,82,35,98,100,19,2,89,42,1,84,36,0,57,0,47,7,82,44,92,36,49,34,13,73,45,95,59,47,6,97,65,91,48,32,10,32,1,89,65,6,15,51,11,39,11,3,87,58,17,93,41,2,0,0,59,27,98,36,73,42,45,96,71,85,63,40,1,90,45,10,4,0,76,91,64,42,24,58,7,71,8,41,3,13,4,62,18,3,17,1,98,82,15,91,94,61,21,87,76,80,33,53,51,25,0,45,100,7,22,79,73,43,0,47,98,86,42,81,44,13,6,16,16,95,91,69,21,16,36
flareon,96,88,63,91,75,37,53,26,0,100,100,37,100,100,63,64,40,13,91,38,95,52,95,58,97,100,38,6,78,58,3,90,65,9,77,8,48,8,90,40,86,28,99,99,81,82,61,99,79,53,7,88,55,85,30,47,10,52,0,68,25,1,0,52,22,50,20,13,96,80,56,77,20,2,0,0,77,31,86,7,73,28,51,91,50,77,45,66,13,59,7,1,0,0,37,92,67,23,2,68,26,88,6,53,3,16,12,35,28,12,4,0,100,80,8,65,54,40,12,62,8,88,43,52,42,40,3,29,100,0,11,69,63,18,53,0,92,11,1,11,1,2,6,33,9,47,94,60,19,32,25
porygon,73,61,26,73,46,11,43,10,0,100,100,3,100,100,24,34,15,2,81,12,79,38,81,39,77,56,40,4,69,40,10,68,40,2,51,0,21,0,60,35,85,30,40,28,10,60,24,89,45,60,12,79,20,62,9,38,5,11,0,41,14,4,0,10,1,34,14,7,79,48,22,74,12,29,6,1,44,6,53,1,19,1,21,79,35,23,2,66,8,80,34,23,7,1,72,46,5,53,8,32,7,41,0,50,10,2,5,25,53,16,26,0,12,75,0,85,86,27,8,53,8,38,12,0,8,4,0,20,100,0,0,49,22,1,2,8,0,53,8,41,10,2,0,0,2,20,58,33,3,0,19
omanyte,14,18,4,100,97,48,36,5,0,100,100,2,100,100,81,44,25,2,99,97,99,95,99,73,45,7,96,44,90,70,55,84,65,27,61,3,46,9,100,84,100,61,3,2,0,97,91,83,44,67,15,99,93,74,16,67,21,48,1,54,22,0,0,18,0,20,5,0,35,13,4,55,5,72,57,18,99,93,87,0,19,0,79,100,84,79,48,75,3,84,2,1,0,0,100,90,53,41,5,92,28,13,5,80,30,4,8,80,70,14,96,61,81,25,49,39,13,74,29,27,1,36,81,93,7,68,2,85,100,0,0,39,98,9,14,89,47,0,3,17,0,49,11,2,0,100,67,51,16,0,17
omastar,46,56,13,100,100,98,95,64,7,100,100,26,100,100,98,67,49,23,100,100,100,100,100,100,81,67,100,98,100,96,97,100,98,99,94,46,62,29,100,100,100,98,13,6,9,100,100,99,83,99,65,100,100,100,77,97,84,71,30,95,61,36,0,46,14,85,67,26,73,52,15,92,34,95,88,82,100,100,100,6,86,42,100,100,100,99,95,95,62,99,92,28,10,1,100,99,97,90,52,100,92,33,66,100,88,22,63,98,100,81,99,100,97,68,89,84,88,99,82,79,68,98,100,100,47,99,64,96,100,5,9,78,100,56,58,99,92,97,0,84,67,99,39,44,18,100,99,93,55,31,58
kabuto,27,27,10,100,95,65,67,22,3,100,100,11,100,100,89,57,34,16,100,94,100,96,96,81,61,24,98,70,96,68,73,89,79,46,86,15,53,13,100,98,99,61,8,4,4,100,87,88,57,71,23,99,97,86,27,83,39,43,13,67,36,9,0,29,6,39,25,5,60,31,9,68,15,67,60,32,97,89,96,3,32,3,86,100,90,92,76,90,30,89,41,2,1,0,100,95,62,81,19,93,59,23,25,90,48,10,28,83,81,36,96,79,95,29,49,64,44,84,54,41,8,61,89,93,15,77,13,87,100,0,2,51,100,23,19,89,59,83,16,0,27,51,48,5,2,99,84,79,36,5,44
kabutops,54,64,23,100,100,96,97,84,57,100,100,40,100,100,97,69,62,24,100,100,100,100,100,99,78,60,99,95,100,94,93,100,98,93,91,57,60,16,100,100,99,84,34,34,19,100,98,98,82,82,53,100,100,99,88,96,79,66,14,95,85,71,0,63,23,69,49,34,70,57,35,96,66,86,70,20,100,97,99,35,60,23,100,100,100,100,100,98,61,98,89,0,0,0,100,99,98,95,71,100,93,34,72,96,66,33,75,96,95,76,97,93,100,68,86,84,93,100,97,83,72,93,97,100,53,82,22,97,100,15,35,77,100,93,56,99,90,100,33,73,0,84,91,52,21,100,99,93,78,40,71
aerodactyl,96,96,81,100,99,90,92,72,26,100,100,75,99,100,100,82,70,42,100,97,100,100,100,100,94,86,97,72,99,98,85,99,100,86,96,63,80,38,98,96,99,87,95,90,73,99,99,98,98,100,98,100,100,100,90,99,91,74,18,97,80,70,52,78,54,91,81,72,98,97,85,100,70,28,12,1,100,97,99,21,85,32,97,100,98,88,76,96,75,79,12,41,13,2,88,99,95,70,43,97,87,90,85,99,92,86,65,90,93,75,51,9,61,99,69,85,81,90,67,89,68,99,97,92,64,85,53,95,100,21,27,91,99,74,84,97,98,50,1,47,16,0,73,22,55,100,99,98,84,84,86
snorlax,100,100,93,100,100,91,99,97,47,100,100,49,100,100,94,52,45,17,100,99,100,99,100,95,100,100,97,58,99,95,65,98,95,43,79,50,49,16,100,90,100,90,100,99,95,98,96,100,99,100,88,100,99,99,95,97,65,48,14,100,99,60,0,64,42,80,67,30,100,98,90,100,95,16,1,0,100,89,100,62,97,89,90,99,95,99,96,91,48,92,56,0,0,0,93,100,99,72,20,98,79,98,32,98,69,49,60,86,87,79,19,2,96,100,59,100,94,98,81,96,95,100,86,98,96,81,32,94,100,18,80,91,94,66,93,94,100,67,6,48,0,26,0,82,86,100,99,99,82,91,77
articuno,100,100,100,96,87,43,98,83,14,100,100,75,100,100,100,93,85,60,100,99,100,100,100,95,99,88,100,96,100,99,95,100,100,88,98,56,45,4,100,100,100,97,100,100,100,100,97,100,100,100,100,100,97,100,76,100,83,50,5,100,83,54,0,67,42,100,94,88,100,100,100,100,79,96,91,61,89,61,100,83,90,60,98,99,99,99,16,100,81,100,61,99,71,29,100,100,94,93,55,96,74,100,93,100,98,90,60,93,96,84,99,95,98,100,51,100,100,95,65,97,98,100,99,85,60,13,46,88,100,30,2,98,98,82,84,67,100,98,56,95,48,78,18,0,64,98,100,100,95,64,77
zapdos,100,100,99,100,97,66,100,98,74,100,100,81,100,100,99,93,84,57,100,98,100,99,100,96,100,98,59,12,100,100,29,100,100,28,99,60,81,17,100,94,100,99,100,100,100,99,97,100,99,100,87,100,97,100,97,100,100,83,16,100,100,86,57,68,37,100,96,85,100,100,98,99,96,0,0,0,99,82,100,95,87,42,100,100,99,99,91,99,83,99,92,98,85,24,70,100,98,98,90,88,25,99,59,93,49,100,75,91,98,75,4,0,100,100,42,100,100,100,99,99,99,100,95,90,47,84,66,83,100,55,52,99,100,98,84,91,98,100,82,98,79,45,14,36,0,100,100,98,92,57,72
moltres,100,100,98,99,89,44,36,2,0,100,100,50,100,100,96,56,30,2,99,62,99,71,97,48,69,5,56,1,97,84,2,98,82,1,77,3,42,1,99,64,97,35,100,99,98,100,97,100,97,100,70,98,64,93,18,96,38,38,1,62,22,15,4,43,11,92,67,43,100,96,98,78,6,0,0,0,83,51,89,0,69,12,46,97,59,73,13,56,3,73,12,68,20,0,48,99,72,22,2,41,0,100,28,95,29,99,43,35,38,2,0,0,93,100,22,42,24,46,6,41,0,96,72,75,2,38,18,46,100,0,0,94,82,3,5,53,80,0,0,1,0,0,0,2,0,0,87,63,7,3,33
dratini,75,78,39,68,42,2,47,18,3,100,100,10,100,100,10,43,24,4,69,13,70,22,74,20,69,88,31,0,66,25,0,63,23,1,65,1,27,4,50,30,68,7,43,35,12,53,16,81,36,35,5,53,21,42,4,13,1,15,1,51,20,4,0,16,2,22,12,6,69,40,11,77,28,7,0,0,42,13,67,15,26,2,18,53,12,14,4,41,10,50,6,0,0,0,57,66,20,41,11,27,6,64,0,48,12,6,3,28,22,7,8,1,64,72,0,93,90,29,3,56,39,45,12,3,15,15,2,12,100,0,2,54,20,8,9,6,42,33,1,16,1,1,1,0,0,13,0,29,18,3,22
dragonair,88,92,51,88,60,28,77,39,3,100,100,20,100,100,39,44,31,10,73,37,87,38,81,37,92,100,28,4,73,56,5,75,47,1,67,10,45,3,68,43,83,24,70,59,24,67,36,89,64,67,17,75,50,73,17,35,9,32,1,73,44,5,0,41,18,32,12,6,87,65,31,94,41,3,5,0,48,31,90,21,48,18,32,80,42,42,13,48,12,37,7,0,2,1,74,93,58,34,11,39,12,65,5,62,16,14,7,32,13,8,9,0,77,78,10,90,97,51,17,73,59,81,32,15,42,31,2,24,100,3,5,68,47,23,31,40,67,49,7,21,7,2,1,0,2,37,71,0,25,13,37
dragonite,99,98,85,100,91,61,97,86,32,100,100,41,100,100,91,55,42,22,98,86,100,90,95,81,98,95,71,29,99,95,45,99,94,11,81,31,50,13,97,80,98,62,100,100,92,99,76,98,95,100,86,96,85,95,68,69,31,51,3,99,90,29,0,47,20,77,56,41,99,93,97,100,88,30,22,2,88,78,100,83,81,42,76,99,79,46,30,77,39,43,21,0,3,4,85,100,90,76,45,79,50,95,21,95,65,96,19,69,63,43,27,4,92,98,43,100,98,94,68,97,99,99,62,54,56,60,12,63,100,14,16,69,87,70,79,81,97,84,45,64,22,15,18,5,8,93,82,75,0,38,64
mewtwo,98,98,91,98,97,62,97,96,65,100,100,46,100,100,73,86,78,45,99,91,100,96,99,96,100,100,99,73,100,100,85,100,99,67,95,60,70,19,100,99,100,86,100,99,88,96,78,100,100,98,88,100,96,99,92,90,76,72,29,97,92,63,18,64,30,96,94,72,100,97,87,98,96,89,67,32,99,82,99,91,96,76,85,98,98,100,90,100,96,100,89,77,76,41,100,100,77,94,76,99,66,96,28,97,64,98,56,92,97,85,87,64,87,100,41,100,100,94,79,99,99,97,82,63,77,70,64,85,100,15,47,87,95,91,84,68,100,100,69,95,60,15,9,36,43,97,97,87,62,0,71
mew,84,72,47,86,81,52,81,69,32,98,15,26,78,35,68,37,30,5,92,70,83,68,84,63,89,65,71,41,87,84,37,89,74,28,45,31,36,2,67,26,89,55,84,70,36,84,69,78,67,83,54,86,67,85,57,67,47,34,7,81,71,35,49,36,15,66,54,49,84,73,63,87,56,56,28,17,73,66,72,8,87,52,67,86,76,59,26,56,25,89,54,35,29,21,76,86,69,68,35,71,57,67,31,80,58,71,54,50,65,50,43,13,54,73,32,76,67,81,53,86,67,83,54,71,63,55,23,56,94,15,25,61,77,22,63,73,75,80,40,54,26,12,8,22,23,64,75,63,35,27,0
